type,time,id,speed,relative_position
,142.6,W_E_7,12.06,585.88
,142.7,W_E_7,12.03,587.08
,142.8,W_E_7,12.06,588.29
,142.9,W_E_7,12.06,589.49
,143,W_E_7,12.07,590.7
,143.1,W_E_7,12.03,591.9
,143.2,W_E_7,12.11,593.12
,143.3,W_E_7,12.02,594.32
,143.4,W_E_7,12.09,595.53
,143.5,W_E_7,12.05,596.73
,143.6,W_E_7,12.11,597.94
,143.7,W_E_7,12.01,599.14
,143.8,W_E_7,12.11,600.35
,143.9,W_E_7,12,601.55
,144,W_E_7,12.07,602.76
,144.1,W_E_7,12.01,603.96
,144.2,W_E_7,12.02,605.16
,144.3,W_E_7,12.05,606.37
,144.4,W_E_7,12.02,607.57
,144.5,W_E_7,12.11,608.78
,144.6,W_E_7,12.02,609.98
,144.7,W_E_7,12.05,611.19
,144.8,W_E_7,12.03,612.39
,144.9,W_E_7,12.11,613.6
,145,W_E_7,12.05,614.81
,145.1,W_E_7,12.04,616.01
,145.2,W_E_7,12.02,617.21
,145.3,W_E_7,12.09,618.42
,145.4,W_E_7,12.12,619.64
,145.5,W_E_7,12.04,620.84
,145.6,W_E_7,12.04,622.04
,145.7,W_E_7,12.09,623.25
,145.8,W_E_7,12.09,624.46
,145.9,W_E_7,12.02,625.66
,146,W_E_7,12.05,626.87
,146.1,W_E_7,12.09,628.08
,146.2,W_E_7,12.05,629.28
,146.3,W_E_7,12,630.48
,146.4,W_E_7,12.11,631.69
,146.5,W_E_7,12.08,632.9
,146.6,W_E_7,12.03,634.1
,146.7,W_E_7,12.12,635.32
,146.8,W_E_7,12.1,636.53
,146.9,W_E_7,12.03,637.73
,147,W_E_7,12.01,638.93
,147.1,W_E_7,12.08,640.14
,147.2,W_E_7,12.07,641.35
,147.3,W_E_7,12.1,642.56
,147.4,W_E_7,12.02,643.76
,147.5,W_E_7,12.06,644.96
,147.6,W_E_7,12.11,646.17
,147.7,W_E_7,12.01,647.37
,147.8,W_E_7,12.09,648.58
,147.9,W_E_7,12.06,649.79
,148,W_E_7,12.06,651
,148.1,W_E_7,12.06,652.2
,148.2,W_E_7,12.07,653.41
,148.3,W_E_7,12.02,654.61
,148.4,W_E_7,12.02,655.81
,148.5,W_E_7,12.06,657.02
,148.6,W_E_7,12.03,658.22
,148.7,W_E_7,12.08,659.43
,148.8,W_E_7,12.11,660.64
,148.9,W_E_7,12.08,661.85
,149,W_E_7,12.1,663.06
,149.1,W_E_7,12.1,664.27
,149.2,W_E_7,12.02,665.47
,149.3,W_E_7,12.11,666.68
,149.4,W_E_7,12,667.88
,149.5,W_E_7,12.08,669.09
,149.6,W_E_7,12.08,670.3
,149.7,W_E_7,12.11,671.51
,149.8,W_E_7,12.06,672.71
,149.9,W_E_7,12.08,673.92
,150,W_E_7,12.05,675.13
,150.1,W_E_7,12.03,676.33
,150.2,W_E_7,12.04,677.53
,150.3,W_E_7,12.08,678.74
,150.4,W_E_7,12.05,679.95
,150.5,W_E_7,12.11,681.16
,150.6,W_E_7,12.04,682.36
,150.7,W_E_7,12.08,683.57
,150.8,W_E_7,12.09,684.78
,150.9,W_E_7,12.06,685.99
,151,W_E_7,12,687.19
,151.1,W_E_7,12,688.39
,151.2,W_E_7,12.02,689.59
,151.3,W_E_7,12.07,690.8
,151.4,W_E_7,12.1,692.01
,151.5,W_E_7,12.09,693.21
,151.6,W_E_7,12.04,694.42
,151.7,W_E_7,12.11,695.63
,151.8,W_E_7,12.09,696.84
,151.9,W_E_7,12.03,698.04
,152,W_E_7,12.11,699.25
,152.1,W_E_7,12.05,700.46
,152.2,W_E_7,12.1,701.67
,152.3,W_E_7,12.06,702.87
,152.4,W_E_7,12.07,704.08
,152.5,W_E_7,12.08,705.29
,152.6,W_E_7,12.07,706.5
,152.7,W_E_7,12.08,707.7
,152.8,W_E_7,12.12,708.92
,152.9,W_E_7,12,710.12
,153,W_E_7,12.07,711.32
,153.1,W_E_7,12.07,712.53
,153.2,W_E_7,12.08,713.74
,153.3,W_E_7,12.01,714.94
,153.4,W_E_7,12.01,716.14
,153.5,W_E_7,12.01,717.34
,153.6,W_E_7,12.03,718.54
,153.7,W_E_7,12.04,719.75
,153.8,W_E_7,12.05,720.95
,153.9,W_E_7,12.11,722.16
,154,W_E_7,12.08,723.37
,154.1,W_E_7,12.09,724.58
,154.2,W_E_7,12.11,725.79
,154.3,W_E_7,12.11,727
,154.4,W_E_7,12.01,728.2
,154.5,W_E_7,12.03,729.41
,154.6,W_E_7,12.01,730.61
,154.7,W_E_7,12.03,731.81
,154.8,W_E_7,12.06,733.02
,154.9,W_E_7,12.12,734.23
,155,W_E_7,12.06,735.44
,155.1,W_E_7,12.07,736.64
,155.2,W_E_7,12.09,737.85
,155.3,W_E_7,12.07,739.06
,155.4,W_E_7,12.06,740.26
,155.5,W_E_7,12,741.46
,155.6,W_E_7,12.07,742.67
,155.7,W_E_7,12.06,743.88
,155.8,W_E_7,12.09,745.09
,155.9,W_E_7,12.03,746.29
,156,W_E_7,12.05,747.49
,156.1,W_E_7,12.11,748.7
,156.2,W_E_7,12.11,749.92
,156.3,W_E_7,12.05,751.12
,156.4,W_E_7,12,752.32
,156.5,W_E_7,12,753.52
,156.6,W_E_7,12.1,754.73
,156.7,W_E_7,12.09,755.94
,156.8,W_E_7,12.01,757.14
,156.9,W_E_7,12.11,758.35
,157,W_E_7,12.11,759.56
,157.1,W_E_7,12.12,760.77
,157.2,W_E_7,12.08,761.98
,157.3,W_E_7,12.11,763.19
,157.4,W_E_7,12.12,764.4
,157.5,W_E_7,12.09,765.61
,157.6,W_E_7,12.07,766.82
,157.7,W_E_7,12.12,768.03
,157.8,W_E_7,12.11,769.24
,157.9,W_E_7,12.06,770.45
,158,W_E_7,12.08,771.66
,158.1,W_E_7,12.11,772.87
,158.2,W_E_7,12.09,774.08
,158.3,W_E_7,12.11,775.29
,158.4,W_E_7,12.08,776.5
,158.5,W_E_7,12.1,777.71
,158.6,W_E_7,12.08,778.92
,158.7,W_E_7,12.06,780.12
,158.8,W_E_7,12.1,781.33
,158.9,W_E_7,12.09,782.54
,159,W_E_7,12.05,783.75
,159.1,W_E_7,12.02,784.95
,159.2,W_E_7,12.09,786.16
,159.3,W_E_7,12.03,787.36
,159.4,W_E_7,12.09,788.57
,159.5,W_E_7,12.06,789.78
,159.6,W_E_7,12.04,790.98
,159.7,W_E_7,12.06,792.19
,159.8,W_E_7,12.04,793.39
,159.9,W_E_7,12.01,794.59
,160,W_E_7,12.12,795.8
,160.1,W_E_7,12.02,797
,160.2,W_E_7,12.09,798.21
,160.3,W_E_7,12.07,799.42
,160.4,W_E_7,12.02,800.62
,160.5,W_E_7,12.04,801.83
,160.6,W_E_7,12.03,803.03
,160.7,W_E_7,12.03,804.23
,160.8,W_E_7,12.06,805.44
,160.9,W_E_7,12.08,806.65
,161,W_E_7,12.02,807.85
,161.1,W_E_7,12.12,809.06
,161.2,W_E_7,12.1,810.27
,161.3,W_E_7,12.07,811.48
,161.4,W_E_7,12.03,812.68
,161.5,W_E_7,12.08,813.89
,161.6,W_E_7,12.02,815.09
,161.7,W_E_7,12.06,816.3
,161.8,W_E_7,12.02,817.5
,161.9,W_E_7,12.01,818.7
,162,W_E_7,12.06,819.91
,162.1,W_E_7,12.07,821.11
,162.2,W_E_7,12.1,822.32
,162.3,W_E_7,12.04,823.53
,162.4,W_E_7,12.08,824.73
,162.5,W_E_7,12.08,825.94
,162.6,W_E_7,12.08,827.15
,162.7,W_E_7,12.1,828.36
,162.8,W_E_7,12.09,829.57
,162.9,W_E_7,12,830.77
,163,W_E_7,12.09,831.98
,163.1,W_E_7,12.06,833.19
,163.2,W_E_7,12.08,834.39
,163.3,W_E_7,12.06,835.6
,163.4,W_E_7,12.12,836.81
,163.5,W_E_7,12.05,838.02
,163.6,W_E_7,12.04,839.22
,163.7,W_E_7,12.02,840.42
,163.8,W_E_7,12.06,841.63
,163.9,W_E_7,12.04,842.83
,164,W_E_7,12.01,844.03
,164.1,W_E_7,12.03,845.24
,164.2,W_E_7,12.06,846.44
,164.3,W_E_7,12.09,847.65
,164.4,W_E_7,12.04,848.86
,164.5,W_E_7,12.06,850.06
,164.6,W_E_7,12.1,851.27
,164.7,W_E_7,12.03,852.48
,164.8,W_E_7,12.02,853.68
,164.9,W_E_7,12.03,854.88
,165,W_E_7,12.02,856.08
,165.1,W_E_7,12.05,857.29
,165.2,W_E_7,12.01,858.49
,165.3,W_E_7,12.05,859.69
,165.4,W_E_7,12.09,860.9
,165.5,W_E_7,12.11,862.11
,165.6,W_E_7,12.05,863.32
,165.7,W_E_7,12.09,864.53
,165.8,W_E_7,12.03,865.73
,165.9,W_E_7,12,866.93
,166,W_E_7,12.08,868.14
,166.1,W_E_7,12,869.34
,166.2,W_E_7,12.1,870.55
,166.3,W_E_7,12.11,871.76
,166.4,W_E_7,12.05,872.96
,166.5,W_E_7,12.05,874.17
,166.6,W_E_7,12.02,875.37
,166.7,W_E_7,12.1,876.58
,166.8,W_E_7,12.03,877.78
,166.9,W_E_7,12.05,878.99
,167,W_E_7,12.11,880.2
,167.1,W_E_7,12.05,881.4
,167.2,W_E_7,12.07,882.61
,167.3,W_E_7,12.11,883.82
,167.4,W_E_7,12.1,885.03
,167.5,W_E_7,12.09,886.24
,167.6,W_E_7,12.07,887.45
,167.7,W_E_7,12.03,888.65
,167.8,W_E_7,12.07,889.86
,167.9,W_E_7,12.03,891.06
,168,W_E_7,12.1,892.27
,168.1,W_E_7,12.02,893.47
,168.2,W_E_7,12.03,894.68
,168.3,W_E_7,12.08,895.88
,168.4,W_E_7,12.07,897.09
,168.5,W_E_7,12.1,898.3
,168.6,W_E_7,12.01,899.5
,168.7,W_E_7,12.05,900.71
,168.8,W_E_7,12.1,901.92
,168.9,W_E_7,12.12,903.13
,169,W_E_7,12.05,904.33
,169.1,W_E_7,12.05,905.54
,169.2,W_E_7,12.03,906.74
,169.3,W_E_7,12.04,907.95
,169.4,W_E_7,12.11,909.16
,169.5,W_E_7,12.06,910.36
,169.6,W_E_7,12.02,911.57
,169.7,W_E_7,12,912.77
,169.8,W_E_7,12.01,913.97
,169.9,W_E_7,12.02,915.17
,170,W_E_7,12.01,916.37
,170.1,W_E_7,12.08,917.58
,170.2,W_E_7,12.07,918.78
,170.3,W_E_7,12.06,919.99
,170.4,W_E_7,12.01,921.19
,170.5,W_E_7,12.02,922.39
,170.6,W_E_7,12.1,923.6
,170.7,W_E_7,12.09,924.81
,170.8,W_E_7,12.1,926.02
,170.9,W_E_7,12.08,927.23
,171,W_E_7,12.1,928.44
,171.1,W_E_7,12.06,929.65
,171.2,W_E_7,12.09,930.85
,171.3,W_E_7,12.07,932.06
,171.4,W_E_7,12.08,933.27
,171.5,W_E_7,12.07,934.48
,171.6,W_E_7,12.09,935.69
,171.7,W_E_7,12,936.89
,171.8,W_E_7,12.01,938.09
,171.9,W_E_7,12.01,939.29
,172,W_E_7,12.12,940.5
,172.1,W_E_7,12.03,941.7
,172.2,W_E_7,12.06,942.91
,172.3,W_E_7,12.06,944.11
,172.4,W_E_7,12.08,945.32
,172.5,W_E_7,12.08,946.53
,172.6,W_E_7,12.08,947.74
,172.7,W_E_7,12.1,948.95
,172.8,W_E_7,12.03,950.15
,172.9,W_E_7,12.08,951.36
,173,W_E_7,12.04,952.56
,173.1,W_E_7,12.03,953.76
,173.2,W_E_7,12.05,954.97
,173.3,W_E_7,12.08,956.18
,173.4,W_E_7,12.08,957.39
,173.5,W_E_7,12.07,958.59
,173.6,W_E_7,12.03,959.8
,173.7,W_E_7,12.01,961
,173.8,W_E_7,12.02,962.2
,173.9,W_E_7,12.1,963.41
,174,W_E_7,12.01,964.61
,174.1,W_E_7,12.11,965.82
,174.2,W_E_7,12.04,967.03
,174.3,W_E_7,12.11,968.24
,174.4,W_E_7,12.11,969.45
,174.5,W_E_7,12.09,970.66
,174.6,W_E_7,12.11,971.87
,174.7,W_E_7,12.03,973.07
,174.8,W_E_7,12,974.27
,174.9,W_E_7,12.03,975.48
,175,W_E_7,12.06,976.68
,175.1,W_E_7,12.03,977.88
,175.2,W_E_7,12.03,979.09
,175.3,W_E_7,12.07,980.3
,175.4,W_E_7,12.1,981.51
,175.5,W_E_7,12.01,982.71
,175.6,W_E_7,12.03,983.91
,175.7,W_E_7,12.02,985.11
,175.8,W_E_7,12.06,986.32
,175.9,W_E_7,12.12,987.53
,176,W_E_7,12.08,988.74
,176.1,W_E_7,12.12,989.95
,176.2,W_E_7,12.09,991.16
,176.3,W_E_7,12,992.36
,176.4,W_E_7,12.03,993.56
,176.5,W_E_7,12.07,994.77
,176.6,W_E_7,12.05,995.97
,176.7,W_E_7,12.06,997.18
,176.8,W_E_7,12.1,998.39
,176.9,W_E_7,12.07,999.6
,177,W_E_7,12.1,1000.81
,177.1,W_E_7,12.03,1002.01
,177.2,W_E_7,12.12,1003.22
,177.3,W_E_7,12.11,1004.43
,177.4,W_E_7,12.08,1005.64
,177.5,W_E_7,12,1006.84
,177.6,W_E_7,12.01,1008.04
,177.7,W_E_7,12.03,1009.25
,177.8,W_E_7,12,1010.45
,177.9,W_E_7,12.01,1011.65
,178,W_E_7,12.01,1012.85
,178.1,W_E_7,12.12,1014.06
,178.2,W_E_7,12.06,1015.27
,178.3,W_E_7,12.03,1016.47
,178.4,W_E_7,12.07,1017.68
,178.5,W_E_7,12.02,1018.88
,178.6,W_E_7,12.03,1020.08
,178.7,W_E_7,12.09,1021.29
,135.9,f_1W.16,5,0
,136,f_1W.16,5.02,0.5
,136.1,f_1W.16,5.22,1.02
,136.2,f_1W.16,5.41,1.56
,136.3,f_1W.16,5.58,2.12
,136.4,f_1W.16,5.73,2.7
,136.5,f_1W.16,5.95,3.29
,136.6,f_1W.16,6.17,3.91
,136.7,f_1W.16,6.3,4.54
,136.8,f_1W.16,6.53,5.19
,136.9,f_1W.16,6.76,5.87
,137,f_1W.16,6.96,6.56
,137.1,f_1W.16,7.21,7.28
,137.2,f_1W.16,7.37,8.02
,137.3,f_1W.16,7.56,8.78
,137.4,f_1W.16,7.75,9.55
,137.5,f_1W.16,7.99,10.35
,137.6,f_1W.16,8.23,11.17
,137.7,f_1W.16,8.42,12.02
,137.8,f_1W.16,8.57,12.87
,137.9,f_1W.16,8.78,13.75
,138,f_1W.16,8.97,14.65
,138.1,f_1W.16,9.12,15.56
,138.2,f_1W.16,9.27,16.49
,138.3,f_1W.16,9.47,17.43
,138.4,f_1W.16,9.68,18.4
,138.5,f_1W.16,9.85,19.39
,138.6,f_1W.16,10.09,20.4
,138.7,f_1W.16,10.3,21.43
,138.8,f_1W.16,10.53,22.48
,138.9,f_1W.16,10.72,23.55
,139,f_1W.16,10.9,24.64
,139.1,f_1W.16,11.08,25.75
,139.2,f_1W.16,11.21,26.87
,139.3,f_1W.16,11.35,28
,139.4,f_1W.16,11.58,29.16
,139.5,f_1W.16,11.8,30.34
,139.6,f_1W.16,12,31.54
,139.7,f_1W.16,12.2,32.76
,139.8,f_1W.16,12.32,33.99
,139.9,f_1W.16,12.48,35.24
,140,f_1W.16,12.71,36.51
,140.1,f_1W.16,12.88,37.8
,140.2,f_1W.16,13.06,39.11
,140.3,f_1W.16,13.23,40.43
,140.4,f_1W.16,13.39,41.77
,140.5,f_1W.16,13.53,43.12
,140.6,f_1W.16,13.67,44.49
,140.7,f_1W.16,13.8,45.87
,140.8,f_1W.16,14.03,47.27
,140.9,f_1W.16,14.17,48.69
,141,f_1W.16,14.31,50.12
,141.1,f_1W.16,14.54,51.58
,141.2,f_1W.16,14.77,53.05
,141.3,f_1W.16,15.02,54.56
,141.4,f_1W.16,15.21,56.08
,141.5,f_1W.16,15.36,57.61
,141.6,f_1W.16,15.38,59.15
,141.7,f_1W.16,15.26,60.68
,141.8,f_1W.16,15.26,62.2
,141.9,f_1W.16,15.24,63.73
,142,f_1W.16,15.23,65.25
,142.1,f_1W.16,15.17,66.77
,142.2,f_1W.16,15.22,68.29
,142.3,f_1W.16,15.1,69.8
,142.4,f_1W.16,15.21,71.32
,142.5,f_1W.16,15.11,72.83
,142.6,f_1W.16,15.11,74.34
,142.7,f_1W.16,15.08,75.85
,142.8,f_1W.16,15.08,77.36
,142.9,f_1W.16,14.95,78.85
,143,f_1W.16,15,80.35
,143.1,f_1W.16,15.08,81.86
,143.2,f_1W.16,14.98,83.36
,143.3,f_1W.16,15.02,84.86
,143.4,f_1W.16,14.86,86.35
,143.5,f_1W.16,14.95,87.84
,143.6,f_1W.16,14.85,89.33
,143.7,f_1W.16,14.87,90.81
,143.8,f_1W.16,14.71,92.28
,143.9,f_1W.16,14.78,93.76
,144,f_1W.16,14.76,95.24
,144.1,f_1W.16,14.71,96.71
,144.2,f_1W.16,14.71,98.18
,144.3,f_1W.16,14.65,99.65
,144.4,f_1W.16,14.71,101.12
,144.5,f_1W.16,14.66,102.58
,144.6,f_1W.16,14.65,104.05
,144.7,f_1W.16,14.59,105.51
,144.8,f_1W.16,14.58,106.97
,144.9,f_1W.16,14.59,108.42
,145,f_1W.16,14.61,109.89
,145.1,f_1W.16,14.62,111.35
,145.2,f_1W.16,14.56,112.8
,145.3,f_1W.16,14.57,114.26
,145.4,f_1W.16,14.5,115.71
,145.5,f_1W.16,14.59,117.17
,145.6,f_1W.16,14.55,118.62
,145.7,f_1W.16,14.47,120.07
,145.8,f_1W.16,14.37,121.51
,145.9,f_1W.16,14.44,122.95
,146,f_1W.16,14.42,124.39
,146.1,f_1W.16,14.36,125.83
,146.2,f_1W.16,14.55,127.29
,146.3,f_1W.16,14.44,128.73
,146.4,f_1W.16,14.45,130.17
,146.5,f_1W.16,14.34,131.61
,146.6,f_1W.16,14.33,133.04
,146.7,f_1W.16,14.48,134.49
,146.8,f_1W.16,14.28,135.92
,146.9,f_1W.16,14.29,137.35
,147,f_1W.16,14.36,138.78
,147.1,f_1W.16,14.36,140.22
,147.2,f_1W.16,14.27,141.64
,147.3,f_1W.16,14.3,143.08
,147.4,f_1W.16,14.28,144.5
,147.5,f_1W.16,14.35,145.94
,147.6,f_1W.16,14.2,147.36
,147.7,f_1W.16,14.29,148.79
,147.8,f_1W.16,14.23,150.21
,147.9,f_1W.16,14.17,151.63
,148,f_1W.16,14.21,153.05
,148.1,f_1W.16,14.32,154.48
,148.2,f_1W.16,14.28,155.91
,148.3,f_1W.16,14.21,157.33
,148.4,f_1W.16,14.21,158.75
,148.5,f_1W.16,14.18,160.17
,148.6,f_1W.16,14.22,161.59
,148.7,f_1W.16,14.22,163.01
,148.8,f_1W.16,14.26,164.44
,148.9,f_1W.16,14.14,165.85
,149,f_1W.16,14.26,167.28
,149.1,f_1W.16,14.11,168.69
,149.2,f_1W.16,14.15,170.11
,149.3,f_1W.16,14.25,171.53
,149.4,f_1W.16,14.09,172.94
,149.5,f_1W.16,14.16,174.35
,149.6,f_1W.16,14.15,175.77
,149.7,f_1W.16,14.16,177.19
,149.8,f_1W.16,14.11,178.6
,149.9,f_1W.16,14.05,180
,150,f_1W.16,14.06,181.41
,150.1,f_1W.16,14.1,182.82
,150.2,f_1W.16,14.14,184.23
,150.3,f_1W.16,14.14,185.65
,150.4,f_1W.16,14.14,187.06
,150.5,f_1W.16,14.11,188.47
,150.6,f_1W.16,14.04,189.87
,150.7,f_1W.16,14.04,191.28
,150.8,f_1W.16,14.07,192.68
,150.9,f_1W.16,14.03,194.09
,151,f_1W.16,14.08,195.5
,151.1,f_1W.16,14.03,196.9
,151.2,f_1W.16,14.02,198.3
,151.3,f_1W.16,14.13,199.71
,151.4,f_1W.16,13.98,201.11
,151.5,f_1W.16,13.99,202.51
,151.6,f_1W.16,14.01,203.91
,151.7,f_1W.16,14.04,205.31
,151.8,f_1W.16,14.07,206.72
,151.9,f_1W.16,14.03,208.12
,152,f_1W.16,14.03,209.53
,152.1,f_1W.16,14,210.93
,152.2,f_1W.16,13.97,212.32
,152.3,f_1W.16,13.95,213.72
,152.4,f_1W.16,14.01,215.12
,152.5,f_1W.16,13.96,216.52
,152.6,f_1W.16,13.99,217.91
,152.7,f_1W.16,13.86,219.3
,152.8,f_1W.16,13.98,220.7
,152.9,f_1W.16,14,222.1
,153,f_1W.16,13.95,223.49
,153.1,f_1W.16,13.9,224.88
,153.2,f_1W.16,13.97,226.28
,153.3,f_1W.16,14.05,227.69
,153.4,f_1W.16,13.99,229.08
,153.5,f_1W.16,13.99,230.48
,153.6,f_1W.16,13.9,231.87
,153.7,f_1W.16,13.99,233.27
,153.8,f_1W.16,13.99,234.67
,153.9,f_1W.16,13.91,236.06
,154,f_1W.16,14.02,237.46
,154.1,f_1W.16,13.94,238.86
,154.2,f_1W.16,13.93,240.25
,154.3,f_1W.16,14.01,241.65
,154.4,f_1W.16,13.91,243.04
,154.5,f_1W.16,13.97,244.44
,154.6,f_1W.16,13.97,245.84
,154.7,f_1W.16,13.93,247.23
,154.8,f_1W.16,13.88,248.62
,154.9,f_1W.16,13.91,250.01
,155,f_1W.16,13.99,251.41
,155.1,f_1W.16,13.9,252.8
,155.2,f_1W.16,14.02,254.2
,155.3,f_1W.16,13.89,255.59
,155.4,f_1W.16,13.96,256.99
,155.5,f_1W.16,13.91,258.38
,155.6,f_1W.16,13.95,259.77
,155.7,f_1W.16,13.95,261.17
,155.8,f_1W.16,13.92,262.56
,155.9,f_1W.16,14.01,263.96
,156,f_1W.16,13.97,265.36
,156.1,f_1W.16,13.94,266.75
,156.2,f_1W.16,13.9,268.14
,156.3,f_1W.16,13.92,269.53
,156.4,f_1W.16,13.9,270.92
,156.5,f_1W.16,13.94,272.32
,156.6,f_1W.16,13.9,273.71
,156.7,f_1W.16,13.86,275.09
,156.8,f_1W.16,13.93,276.49
,156.9,f_1W.16,13.95,277.88
,157,f_1W.16,13.83,279.26
,157.1,f_1W.16,13.95,280.66
,157.2,f_1W.16,13.77,282.04
,157.3,f_1W.16,13.8,283.42
,157.4,f_1W.16,13.78,284.8
,157.5,f_1W.16,13.92,286.19
,157.6,f_1W.16,13.96,287.58
,157.7,f_1W.16,13.78,288.96
,157.8,f_1W.16,13.84,290.35
,157.9,f_1W.16,13.83,291.73
,158,f_1W.16,13.91,293.12
,158.1,f_1W.16,13.95,294.51
,158.2,f_1W.16,13.93,295.91
,158.3,f_1W.16,13.86,297.29
,158.4,f_1W.16,13.86,298.68
,158.5,f_1W.16,13.85,300.06
,158.6,f_1W.16,13.94,301.46
,158.7,f_1W.16,13.88,302.85
,158.8,f_1W.16,13.85,304.23
,158.9,f_1W.16,13.92,305.62
,159,f_1W.16,13.81,307
,159.1,f_1W.16,13.91,308.39
,159.2,f_1W.16,13.79,309.77
,159.3,f_1W.16,13.84,311.16
,159.4,f_1W.16,13.96,312.55
,159.5,f_1W.16,13.79,313.93
,159.6,f_1W.16,13.84,315.32
,159.7,f_1W.16,13.83,316.7
,159.8,f_1W.16,13.92,318.09
,159.9,f_1W.16,13.84,319.48
,160,f_1W.16,13.8,320.86
,160.1,f_1W.16,13.91,322.25
,160.2,f_1W.16,13.91,323.64
,160.3,f_1W.16,13.85,325.02
,160.4,f_1W.16,13.89,326.41
,160.5,f_1W.16,13.85,327.8
,160.6,f_1W.16,13.83,329.18
,160.7,f_1W.16,13.91,330.57
,160.8,f_1W.16,13.88,331.96
,160.9,f_1W.16,13.77,333.34
,161,f_1W.16,13.86,334.72
,161.1,f_1W.16,13.88,336.11
,161.2,f_1W.16,13.97,337.51
,161.3,f_1W.16,13.89,338.89
,161.4,f_1W.16,13.8,340.27
,161.5,f_1W.16,13.89,341.66
,161.6,f_1W.16,13.8,343.04
,161.7,f_1W.16,13.88,344.43
,161.8,f_1W.16,13.85,345.82
,161.9,f_1W.16,13.82,347.2
,162,f_1W.16,13.84,348.58
,162.1,f_1W.16,13.75,349.96
,162.2,f_1W.16,13.96,351.35
,162.3,f_1W.16,13.8,352.73
,162.4,f_1W.16,13.86,354.12
,162.5,f_1W.16,13.79,355.5
,162.6,f_1W.16,13.82,356.88
,162.7,f_1W.16,13.84,358.26
,162.8,f_1W.16,13.82,359.64
,162.9,f_1W.16,13.77,361.02
,163,f_1W.16,13.86,362.41
,163.1,f_1W.16,13.82,363.79
,163.2,f_1W.16,13.75,365.17
,163.3,f_1W.16,13.95,366.56
,163.4,f_1W.16,13.9,367.95
,163.5,f_1W.16,13.83,369.33
,163.6,f_1W.16,13.76,370.71
,163.7,f_1W.16,13.88,372.1
,163.8,f_1W.16,13.88,373.48
,163.9,f_1W.16,13.9,374.87
,164,f_1W.16,13.87,376.26
,164.1,f_1W.16,13.78,377.64
,164.2,f_1W.16,13.85,379.03
,164.3,f_1W.16,13.76,380.4
,164.4,f_1W.16,13.74,381.78
,164.5,f_1W.16,13.84,383.16
,164.6,f_1W.16,13.86,384.55
,164.7,f_1W.16,13.88,385.93
,164.8,f_1W.16,13.89,387.32
,164.9,f_1W.16,13.85,388.71
,165,f_1W.16,13.8,390.09
,165.1,f_1W.16,13.76,391.46
,165.2,f_1W.16,13.9,392.85
,165.3,f_1W.16,14.14,394.27
,165.4,f_1W.16,14.32,395.7
,165.5,f_1W.16,14.54,397.16
,165.6,f_1W.16,14.73,398.63
,165.7,f_1W.16,14.97,400.13
,165.8,f_1W.16,15.21,401.65
,165.9,f_1W.16,15.35,403.18
,166,f_1W.16,15.5,404.73
,166.1,f_1W.16,15.25,406.26
,166.2,f_1W.16,14.95,407.75
,166.3,f_1W.16,15.16,409.27
,166.4,f_1W.16,15.28,410.8
,166.5,f_1W.16,14.98,412.29
,166.6,f_1W.16,14.69,413.76
,166.7,f_1W.16,14.39,415.2
,166.8,f_1W.16,14.16,416.62
,166.9,f_1W.16,13.86,418
,167,f_1W.16,13.85,419.39
,167.1,f_1W.16,13.76,420.77
,167.2,f_1W.16,13.89,422.15
,167.3,f_1W.16,13.77,423.53
,167.4,f_1W.16,13.84,424.91
,167.5,f_1W.16,13.93,426.31
,167.6,f_1W.16,13.87,427.7
,167.7,f_1W.16,13.83,429.08
,167.8,f_1W.16,13.87,430.47
,167.9,f_1W.16,13.86,431.85
,168,f_1W.16,13.87,433.24
,168.1,f_1W.16,13.9,434.63
,168.2,f_1W.16,13.87,436.02
,168.3,f_1W.16,13.89,437.4
,168.4,f_1W.16,13.77,438.78
,168.5,f_1W.16,13.53,440.13
,168.6,f_1W.16,13.23,441.46
,168.7,f_1W.16,12.93,442.75
,168.8,f_1W.16,12.63,444.01
,168.9,f_1W.16,12.64,445.28
,169,f_1W.16,12.35,446.51
,169.1,f_1W.16,12.17,447.73
,169.2,f_1W.16,11.93,448.92
,169.3,f_1W.16,11.63,450.09
,169.4,f_1W.16,11.34,451.22
,169.5,f_1W.16,11.04,452.32
,169.6,f_1W.16,10.93,453.42
,169.7,f_1W.16,10.68,454.48
,169.8,f_1W.16,10.38,455.52
,169.9,f_1W.16,10.25,456.55
,170,f_1W.16,10.02,457.55
,170.1,f_1W.16,9.75,458.52
,170.2,f_1W.16,9.5,459.47
,170.3,f_1W.16,9.32,460.41
,170.4,f_1W.16,9.02,461.31
,170.5,f_1W.16,8.88,462.19
,170.6,f_1W.16,8.62,463.06
,170.7,f_1W.16,8.35,463.89
,170.8,f_1W.16,8.07,464.7
,170.9,f_1W.16,7.83,465.48
,171,f_1W.16,7.77,466.26
,171.1,f_1W.16,7.47,467.01
,171.2,f_1W.16,7.34,467.74
,171.3,f_1W.16,7.04,468.44
,171.4,f_1W.16,6.84,469.13
,171.5,f_1W.16,6.63,469.79
,171.6,f_1W.16,6.37,470.43
,171.7,f_1W.16,6.22,471.05
,171.8,f_1W.16,5.99,471.65
,171.9,f_1W.16,5.69,472.22
,172,f_1W.16,5.48,472.77
,172.1,f_1W.16,5.34,473.3
,172.2,f_1W.16,5.22,473.82
,172.3,f_1W.16,4.98,474.32
